PB030,HB030,RB050,AGE,RB090,RB220,RB230,RB240,RL010,RL020,RL030,RL040,RL050,RL060,PB190,PB200,PE010,PE020,PE030,PE040,PH010,PH020,PH030,PH040,PH050,PH060,PH070,PL015,PL020,PL025,PL031,PL040,PL051,PL060,PL073,PL074,PL075,PL076,PL080,PL085,PL086,PL087,PL088,PL089,PL090,PL100,PL111,PL120,PL190,PL200,PL130,PL140,PL150,PY010G,PY010N,PY020G,PY021G,PY030G,PY035G,PY050G,PY050N,PY080G,PY090G,PY090N,PY100G,PY110G,PY120G,PY120N,PY130G,PY140G,PD020,PD030,PD050,PD060,PD070,PD080,AP,SL,M_K
2007870005,20078700,237.68996,46,2,\N,\N,2007870003,\N,\N,\N,\N,\N,\N,2,1,2,\N,1992,400,2,2,3,2,\N,\N,\N,\N,\N,\N,1,3,93,40,12,0,0,0,0,0,0,0,0,0,0,\N,14,\N,20,26,13,1,2,8855.78,7109.76,0,0,2761.23,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,1,3,2,2,1
2007870006,20078700,237.68996,17,1,2007870003,2007870005,\N,\N,\N,\N,\N,\N,\N,1,3,1,20,2012,100,2,2,3,\N,\N,\N,\N,2,2,\N,6,\N,\N,\N,0,0,0,0,0,0,0,12,0,0,0,\N,\N,\N,\N,\N,\N,\N,\N,849.56,773.1,0,0,264.89,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,1,1,2,2,1
2007880002,20078800,709.81111,43,1,\N,\N,2007880003,\N,\N,\N,\N,\N,\N,1,2,2,\N,1999,400,2,2,3,\N,\N,\N,\N,1,1,1,5,3,72,\N,0,0,0,0,12,0,0,0,0,0,0,\N,\N,\N,20,25,\N,2,2,19535.69,18000,0,0,1845.82,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,1
2007880003,20078800,709.81111,54,2,\N,\N,2007880002,\N,\N,\N,\N,\N,\N,5,2,2,\N,1984,300,3,2,3,2,\N,1,1,\N,\N,\N,1,3,75,40,12,0,0,0,0,0,0,0,0,0,0,\N,47,\N,20,30,13,1,2,8986.86,7200,0,0,2802.1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,1
2007920001,20079200,174.14948,83,2,\N,\N,\N,\N,\N,\N,\N,\N,\N,4,3,2,\N,1954,300,4,1,2,2,\N,\N,\N,1,\N,\N,7,3,53,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,18,45,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,4033.08,321.12,0,0,0,0,3,1,3,3,3,1,2,2,1
2007920002,20079200,174.14948,56,1,\N,2007920001,\N,\N,\N,\N,\N,\N,\N,5,3,2,\N,1983,400,\N,2,3,2,\N,\N,\N,\N,\N,\N,1,3,83,40,12,0,0,0,0,0,0,0,0,0,0,\N,49,\N,18,35,13,1,2,11813.69,8900.66,0,0,3728.66,0,0,0,0,0,0,0,0,3058.69,2431.15,0,0,1,1,3,3,1,1,2,2,1
2007920004,20079200,174.14948,10,1,2007920002,\N,\N,\N,40,0,0,0,24,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2,2,1
2007970001,20079700,444.10755,69,2,\N,\N,\N,\N,\N,\N,\N,\N,\N,5,3,2,\N,1970,400,3,1,2,2,\N,\N,\N,1,\N,\N,7,2,51,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,18,45,\N,\N,\N,0,0,0,0,0,0,0,0,0,0,0,3093.96,0,0,0,0,0,1,1,1,2,2,2,2,2,1
2007980001,20079800,167.29075,56,2,\N,\N,2007980002,\N,\N,\N,\N,\N,\N,2,1,2,\N,1981,400,\N,2,3,\N,\N,\N,\N,\N,\N,\N,1,3,22,40,12,0,0,0,0,0,0,0,0,0,0,\N,86,\N,24,32,13,1,2,12969.87,9973.46,0,0,4044.01,0,0,0,0,0,0,0,0,518.36,416.75,0,0,1,1,1,3,1,1,2,2,1
2007980002,20079800,167.29075,58,1,\N,\N,2007980001,\N,\N,\N,\N,\N,\N,2,1,2,\N,1979,400,2,2,3,\N,\N,2,\N,\N,\N,\N,2,3,96,30,0,12,0,0,0,0,0,0,0,0,0,\N,84,\N,28,30,13,1,2,4082.03,3595.46,0,0,1251.66,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,3,1,2,2,1
2008000001,20080000,452.54942,30,1,\N,\N,2008000002,\N,\N,\N,\N,\N,\N,2,1,2,\N,2018,700,2,2,3,\N,\N,\N,\N,\N,\N,\N,1,3,22,38,12,0,0,0,0,0,0,0,0,0,0,4,86,\N,24,5,13,1,2,13659.97,10584.77,0,0,4621.83,0,1122,1002.35,0,800.11,619.24,0,0,0,0,0,0,1,1,1,2,3,1,2,2,1
2008000002,20080000,452.54942,34,2,\N,\N,2008000001,\N,\N,\N,\N,\N,\N,2,1,2,\N,2013,600,2,2,3,\N,\N,\N,\N,\N,\N,\N,2,3,21,20,0,3,0,0,0,0,0,0,0,0,9,\N,25,7,22,12,13,1,2,1205.66,1086.88,0,0,375.92,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,1
2008000003,20080000,452.54942,3,1,2008000001,2008000002,\N,30,\N,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2,2,1
2008000004,20080000,452.54942,2,2,2008000001,2008000002,\N,30,\N,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2,2,1
2008010001,20080100,433.30554,63,2,\N,\N,\N,\N,\N,\N,\N,\N,\N,4,3,2,\N,1978,700,3,1,2,2,\N,2,\N,1,\N,\N,7,3,23,\N,6,0,0,0,0,6,0,0,0,0,0,\N,\N,\N,25,41,\N,1,2,5681.97,4302.13,0,0,1737.11,0,0,0,0,0,0,5014.92,269.52,0,0,0,0,1,1,3,3,1,1,2,2,1
2008020001,20080200,448.44612,80,1,\N,\N,\N,\N,\N,\N,\N,\N,\N,4,3,2,\N,1956,200,3,1,2,2,\N,\N,\N,1,\N,\N,7,3,83,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,15,38,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,4645.34,301.92,0,0,0,0,3,1,3,3,1,1,2,2,1
2008030001,20080300,421.72476,78,2,\N,\N,\N,\N,\N,\N,\N,\N,\N,5,3,2,\N,1968,300,5,1,1,2,\N,2,\N,1,\N,\N,7,3,24,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,18,40,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,3480.96,0,0,0,0,0,3,1,1,3,1,3,2,2,1
2008050001,20080500,197.34957,79,1,\N,\N,2008050002,\N,\N,\N,\N,\N,\N,2,1,2,\N,1995,600,3,1,1,2,\N,2,\N,1,\N,\N,7,3,13,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,22,40,\N,1,1,0,0,0,0,0,0,3914.64,3914.64,0,0,0,6573.72,0,0,0,0,0,1,1,1,1,1,1,2,2,1
2008050002,20080500,197.34957,75,2,\N,\N,2008050001,\N,\N,\N,\N,\N,\N,2,1,2,\N,1995,600,\N,1,2,2,\N,2,\N,1,\N,\N,7,3,21,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,23,45,\N,1,1,0,0,0,0,0,0,0,0,0,0,0,5728.68,0,0,0,0,0,1,1,1,1,1,1,2,2,1
2008070002,20080700,84.88186,51,2,\N,\N,\N,\N,\N,\N,\N,\N,\N,4,3,2,\N,1984,300,3,1,2,1,2,1,1,1,1,1,5,3,91,\N,3,0,0,0,9,0,0,0,0,0,0,\N,\N,\N,18,30,\N,1,2,650.47,600,0,0,174.83,0,0,0,0,1343.85,1343.85,0,0,0,0,0,0,2,1,3,2,1,1,2,2,1
2008070004,20080700,84.88186,19,1,\N,2008070002,\N,\N,\N,\N,\N,\N,\N,1,3,1,35,2017,200,3,2,3,1,6,2,\N,1,2,\N,6,3,93,\N,6,0,0,0,0,0,0,4,0,2,0,\N,\N,\N,17,0,\N,1,2,5341.27,4980,0,0,898.15,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,1
2008090002,20080900,170.19934,48,1,\N,\N,2008090003,\N,\N,\N,\N,\N,\N,2,1,2,\N,1989,400,\N,\N,3,2,\N,2,\N,2,1,1,5,\N,\N,\N,0,0,0,0,12,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,\N,0,0,0,0,0,0,3200,3108,0,0,0,0,0,0,0,0,0,1,1,1,3,1,1,2,2,1
2008090003,20080900,170.19934,49,2,\N,\N,2008090002,\N,\N,\N,\N,\N,\N,2,1,2,\N,1988,400,3,\N,3,2,\N,2,\N,\N,\N,\N,1,3,93,40,12,0,0,0,0,0,0,0,0,0,0,\N,46,\N,\N,30,12,1,2,6815.29,6000,0,0,1797.54,0,0,0,0,0,0,0,0,459.37,388.95,0,0,1,1,1,3,1,1,2,2,1
2008100001,20081000,282.87347,35,2,\N,\N,2008100002,\N,\N,\N,\N,\N,\N,2,1,2,\N,2007,600,1,2,3,2,\N,2,\N,\N,\N,\N,1,3,33,40,9,0,0,0,0,0,0,0,0,0,3,\N,14,\N,21,13,13,1,2,9215.36,6918.38,0,0,2831.93,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,1,2,2,1
2008100002,20081000,282.87347,36,1,\N,\N,2008100001,\N,\N,\N,\N,\N,\N,2,1,2,\N,2006,600,\N,2,3,2,\N,2,\N,\N,\N,\N,1,3,11,40,12,0,0,0,0,0,0,0,0,0,0,\N,84,\N,19,17,13,1,2,18468.19,14035.82,0,0,5758.38,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,1,2,2,1
2008100003,20081000,282.87347,4,1,2008100002,2008100001,\N,40,\N,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2,2,1
2008100004,20081000,282.87347,2,1,2008100002,2008100001,\N,40,\N,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2,2,1
2008120001,20081200,236.027,70,1,\N,\N,\N,\N,\N,\N,\N,\N,\N,4,3,2,\N,1965,300,2,\N,3,2,\N,\N,\N,\N,\N,\N,1,3,83,40,12,0,0,0,0,0,0,0,0,0,0,\N,77,\N,18,52,1,1,2,6240,5318.39,0,0,1945.67,0,0,0,0,0,0,3217.92,269.52,0,0,0,0,2,1,3,2,1,1,2,2,1
2008130001,20081300,129.61897,83,2,\N,\N,\N,\N,\N,\N,\N,\N,\N,4,3,2,\N,1952,200,\N,1,3,2,\N,1,1,1,\N,\N,7,3,91,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,17,43,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,4946.54,269.52,0,0,0,0,2,2,3,3,1,2,2,2,1
2008130002,20081300,129.61897,57,2,\N,2008130001,\N,\N,\N,\N,\N,\N,\N,5,3,2,\N,1983,600,4,1,3,2,\N,1,1,1,2,\N,8,3,22,\N,0,0,0,0,0,0,12,0,0,0,0,\N,\N,\N,17,20,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500.36,0,2,2,3,1,1,2,2,2,1
2008150002,20081500,163.21308,60,1,\N,\N,2008150004,\N,\N,\N,\N,\N,\N,2,1,2,\N,1977,400,3,2,3,1,7,1,1,\N,\N,\N,1,3,81,40,12,0,0,0,0,0,0,0,0,0,0,\N,18,\N,18,30,13,1,2,14717.81,10919.69,0,0,4600.82,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,1
2008150003,20081500,163.21308,59,1,\N,\N,\N,\N,\N,\N,\N,\N,\N,5,3,2,\N,1978,300,3,2,3,2,\N,1,1,\N,\N,\N,1,3,73,40,12,0,0,0,0,0,0,0,0,0,0,\N,18,\N,18,34,13,1,2,11886.89,9732.98,0,0,3707.79,0,0,0,0,0,0,0,0,490.67,392.94,2115.12,0,1,1,2,2,1,1,2,2,1
2008150004,20081500,163.21308,59,2,\N,\N,2008150002,\N,\N,\N,\N,\N,\N,2,1,2,\N,1981,400,3,2,3,\N,\N,2,\N,\N,\N,\N,1,3,91,40,12,0,0,0,0,0,0,0,0,0,0,\N,85,\N,21,30,13,1,2,7994.57,6549.31,0,0,2449.29,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,1,2,2,1
